date,category,directional_score
2024-12-11,Neutral,-0.03447428345680237
2024-12-11,Neutral,-0.4671272933483124
2024-12-11,Neutral,-0.023439854383468628
2024-12-11,Neutral,-0.08342695236206055
2024-12-11,Bullish,1.0
2024-12-11,Neutral,-0.29008159041404724
2024-12-11,Bullish,0.65
2024-12-11,Neutral,0.2511844038963318
2024-12-11,Neutral,-0.3210463225841522
2024-12-11,Neutral,0.47421884536743164
2024-12-11,Neutral,0.3458883762359619
2024-12-11,Neutral,0.2606112062931061
2024-12-11,Neutral,0.46393847465515137
2024-12-12,Neutral,-0.5632577538490295
2024-12-12,Neutral,0.4933452010154724
2024-12-12,Neutral,-0.03885853290557861
2024-12-12,Neutral,0.4367567300796509
2024-12-12,Neutral,-0.24019098281860352
2024-12-12,Neutral,-0.10606443881988525
2024-12-12,Bullish,0.65
2024-12-12,Neutral,0.06685379147529602
2024-12-12,Neutral,0.14923512935638428
2024-12-12,Neutral,-0.15539652109146118
2024-12-12,Neutral,0.3849307894706726
2024-12-12,Neutral,-0.38812604546546936
2024-12-12,Neutral,0.2970997095108032
2024-12-12,Neutral,0.4043692350387573
2024-12-12,Neutral,0.09348610043525696
2024-12-12,Neutral,0.0023445487022399902
2024-12-12,Neutral,-0.13515949249267578
2024-12-12,Neutral,-0.05515998601913452
2024-12-12,Neutral,0.46878570318222046
2024-12-12,Neutral,0.050263047218322754
2024-12-12,Neutral,-0.2646397650241852
2024-12-12,Neutral,0.22838431596755981
2024-12-12,Neutral,0.19280368089675903
2024-12-12,Neutral,0.3450832962989807
2024-12-12,Neutral,0.020797699689865112
2024-12-12,Neutral,0.3729449510574341
2024-12-12,Neutral,-0.05099773406982422
2024-12-12,Neutral,0.008984386920928955
2024-12-12,Neutral,0.3619333505630493
2024-12-12,Neutral,-0.2110128402709961
2024-12-12,Neutral,0.0
2024-12-12,Neutral,0.47069841623306274
2024-12-12,Neutral,-0.43157535791397095
2024-12-12,Neutral,0.3834885358810425
2024-12-12,Neutral,-0.3442920744419098
2024-12-12,Bullish,0.75
2024-12-12,Neutral,-0.14243084192276
2024-12-13,Neutral,-0.21644826233386993
2024-12-13,Neutral,0.0460207462310791
2024-12-13,Neutral,0.06545478105545044
2024-12-13,Neutral,0.4995812177658081
2024-12-13,Neutral,0.055776774883270264
2024-12-13,Neutral,0.145666241645813
2024-12-13,Neutral,0.34236621856689453
2024-12-13,Neutral,-0.13172048330307007
2024-12-13,Bullish,0.7
2024-12-13,Neutral,0.29660719633102417
2024-12-13,Neutral,0.3927282691001892
2024-12-13,Neutral,-0.32741647958755493
2024-12-13,Neutral,-0.20297211408615112
2024-12-13,Neutral,-0.004304260015487671
2024-12-13,Neutral,0.0
2024-12-13,Neutral,0.0
2024-12-13,Neutral,0.2682664692401886
2024-12-13,Neutral,0.0
2024-12-13,Neutral,0.3455350399017334
2024-12-13,Neutral,0.5832951664924622
2024-12-13,Neutral,0.32508420944213867
2024-12-13,Neutral,0.3159151077270508
2024-12-13,Neutral,0.26333656907081604
2024-12-13,Neutral,0.24085170030593872
2024-12-13,Neutral,0.07381048798561096
2024-12-13,Neutral,0.19192755222320557
2024-12-13,Bullish,0.774593710899353
2024-12-14,Neutral,0.043202877044677734
2024-12-14,Neutral,0.4195789098739624
2024-12-14,Neutral,0.12650761008262634
2024-12-14,Neutral,0.29850947856903076
2024-12-14,Neutral,0.14098286628723145
2024-12-14,Neutral,-0.1916268765926361
2024-12-14,Neutral,0.15984505414962769
2024-12-14,Neutral,0.02306690812110901
2024-12-14,Neutral,0.0
2024-12-14,Neutral,-0.03917774558067322
2024-12-14,Neutral,0.3351844549179077
2024-12-14,Neutral,0.3296568989753723
2024-12-14,Neutral,0.30602312088012695
2024-12-14,Neutral,0.4563335180282593
2024-12-14,Bullish,0.85
2024-12-14,Neutral,0.04713493585586548
2024-12-14,Neutral,0.18715649843215942
2024-12-14,Neutral,-0.19182169437408447
2024-12-14,Neutral,-0.07284776866436005
2024-12-14,Neutral,0.0
2024-12-14,Neutral,0.1902664303779602
2024-12-14,Neutral,-0.3435748219490051
2024-12-14,Neutral,0.07377824187278748
2024-12-14,Neutral,-0.11466115713119507
2024-12-15,Neutral,-0.07897821068763733
2024-12-15,Neutral,0.009262874722480774
2024-12-15,Neutral,0.16496381163597107
2024-12-15,Neutral,0.0
2024-12-15,Neutral,0.5797281265258789
2024-12-15,Neutral,0.12567535042762756
2024-12-15,Bearish,-0.7780109643936157
2024-12-15,Neutral,-0.054511845111846924
2024-12-15,Neutral,0.18227386474609375
2024-12-15,Neutral,0.05
2024-12-15,Neutral,0.07464936375617981
2024-12-15,Neutral,-0.1906859576702118
2024-12-15,Neutral,0.3547673225402832
2024-12-15,Neutral,0.5252259969711304
2024-12-16,Neutral,0.3254026770591736
2024-12-16,Neutral,0.06898969411849976
2024-12-16,Neutral,0.5096385478973389
2024-12-16,Neutral,0.017665952444076538
2024-12-16,Neutral,0.2552696764469147
2024-12-16,Neutral,-0.2712101340293884
2024-12-16,Neutral,0.17572522163391113
2024-12-16,Neutral,-0.08781810104846954
2024-12-16,Neutral,0.2615329623222351
2024-12-16,Neutral,0.3620181083679199
2024-12-16,Neutral,0.28926384449005127
2024-12-16,Neutral,0.45319485664367676
2024-12-16,Neutral,-0.21436858177185059
2024-12-16,Neutral,0.00786598026752472
2024-12-16,Neutral,0.04231175780296326
2024-12-16,Neutral,0.15495818853378296
2024-12-16,Neutral,-0.28163856267929077
2024-12-17,Neutral,0.23973524570465088
2024-12-17,Neutral,0.028428375720977783
2024-12-17,Neutral,-0.3912021815776825
2024-12-17,Neutral,0.4327666759490967
2024-12-17,Neutral,-0.21512740850448608
2024-12-17,Neutral,0.047630250453948975
2024-12-17,Neutral,-0.08414539694786072
2024-12-17,Neutral,0.5183153748512268
2024-12-17,Bullish,0.75
2024-12-17,Neutral,-0.1
2024-12-17,Neutral,0.34116363525390625
2024-12-17,Bullish,0.6587674617767334
2024-12-17,Neutral,0.14936032891273499
2024-12-17,Neutral,-0.1020117700099945
2024-12-17,Neutral,0.14795732498168945
2024-12-17,Neutral,-0.33088576793670654
2024-12-17,Neutral,-0.42438042163848877
2024-12-17,Neutral,0.0
2024-12-17,Neutral,0.2813371419906616
2024-12-17,Bullish,0.6177940368652344
2024-12-17,Neutral,0.034668803215026855
2024-12-17,Neutral,-0.16937030851840973
2024-12-17,Neutral,0.19885209202766418
2024-12-17,Neutral,0.32750022411346436
2024-12-17,Neutral,-0.07113611698150635
2024-12-17,Bullish,0.6129153966903687
2024-12-17,Neutral,0.020722582936286926
2024-12-17,Neutral,0.27189186215400696
2024-12-17,Neutral,0.24739807844161987
2024-12-17,Neutral,0.3206655979156494
2024-12-17,Neutral,0.009733259677886963
2024-12-18,Neutral,0.2621695399284363
2024-12-18,Neutral,0.23148483037948608
2024-12-18,Neutral,0.4061206579208374
2024-12-18,Neutral,0.22436892986297607
2024-12-18,Neutral,-0.15539811551570892
2024-12-18,Neutral,-0.1368197351694107
2024-12-18,Neutral,-0.3266017735004425
2024-12-18,Neutral,0.24229633808135986
2024-12-18,Bullish,0.6623325943946838
2024-12-18,Bullish,0.65
2024-12-18,Neutral,-0.254422128200531
2024-12-18,Neutral,-0.019796475768089294
2024-12-18,Neutral,0.1368420124053955
2024-12-18,Neutral,0.45871466398239136
2024-12-18,Neutral,0.1975657343864441
2024-12-18,Neutral,-0.08334264159202576
2024-12-18,Neutral,0.3972957134246826
2024-12-18,Neutral,-0.41599151492118835
2024-12-18,Neutral,0.5191197395324707
2024-12-18,Neutral,0.20946002006530762
2024-12-18,Neutral,0.491804838180542
2024-12-18,Neutral,-0.03166007995605469
2024-12-18,Neutral,0.0
2024-12-18,Neutral,0.10397347807884216
2024-12-18,Neutral,0.3070791959762573
2024-12-18,Neutral,0.38380521535873413
2024-12-18,Neutral,0.5329850912094116
2024-12-18,Neutral,0.33626580238342285
2024-12-18,Neutral,0.19797924160957336
2024-12-18,Neutral,0.224744975566864
2024-12-18,Neutral,0.0
2024-12-18,Neutral,-0.1914791464805603
2024-12-18,Neutral,-0.1292022466659546
2024-12-18,Neutral,0.15771380066871643
2024-12-19,Neutral,0.11444312334060669
2024-12-19,Neutral,0.20003506541252136
2024-12-19,Neutral,0.26396679878234863
2024-12-19,Neutral,0.026039719581604004
2024-12-19,Neutral,-0.26244765520095825
2024-12-19,Neutral,0.4651578664779663
2024-12-19,Neutral,-0.10908973217010498
2024-12-19,Neutral,0.1303432583808899
2024-12-19,Neutral,-0.22765852510929108
2024-12-19,Neutral,0.5298143625259399
2024-12-19,Neutral,0.0
2024-12-19,Neutral,0.37611114978790283
2024-12-19,Neutral,0.05
2024-12-19,Neutral,-0.04647493362426758
2024-12-19,Neutral,0.0
2024-12-19,Neutral,-0.30356764793395996
2024-12-19,Neutral,0.04218152165412903
2024-12-19,Neutral,0.40316808223724365
2024-12-19,Bullish,0.6870772242546082
2024-12-19,Neutral,0.07664653658866882
2024-12-19,Neutral,0.4484063386917114
2024-12-19,Neutral,0.28370511531829834
2024-12-19,Neutral,0.28123122453689575
2024-12-19,Neutral,0.36687636375427246
2024-12-19,Neutral,0.2059970200061798
2024-12-19,Neutral,0.12084054946899414
2024-12-19,Neutral,0.5335699319839478
2024-12-19,Neutral,0.05519294738769531
2024-12-19,Neutral,0.5756752490997314
2024-12-20,Neutral,0.25788116455078125
2024-12-20,Neutral,0.025628387928009033
2024-12-20,Neutral,0.3251799941062927
2024-12-20,Neutral,0.1967339813709259
2024-12-20,Neutral,0.4810623526573181
2024-12-20,Neutral,0.29642796516418457
2024-12-20,Neutral,-0.4284123182296753
2024-12-20,Neutral,-0.15901778638362885
2024-12-20,Neutral,0.0767090916633606
2024-12-20,Neutral,-0.3529825210571289
2024-12-20,Neutral,0.2884470224380493
2024-12-20,Neutral,-0.3859807848930359
2024-12-20,Bullish,0.6377671957015991
2024-12-20,Neutral,0.25684091448783875
2024-12-20,Neutral,-0.07130086421966553
2024-12-20,Neutral,0.12579530477523804
2024-12-20,Neutral,0.5943949222564697
2024-12-20,Neutral,0.42128920555114746
2024-12-20,Neutral,-0.28903627395629883
2024-12-20,Neutral,0.2854940891265869
2024-12-20,Neutral,0.45739245414733887
2024-12-20,Neutral,-0.025912731885910034
2024-12-20,Neutral,-0.09045296907424927
2024-12-20,Neutral,-0.0676204264163971
2024-12-20,Neutral,0.39871811866760254
2024-12-20,Neutral,0.4733157157897949
2024-12-20,Bullish,0.6214243173599243
2024-12-20,Neutral,-0.04129038751125336
2024-12-21,Neutral,0.11124253273010254
2024-12-21,Neutral,-0.0983259379863739
2024-12-21,Neutral,0.0
2024-12-21,Neutral,-0.4291905164718628
2024-12-21,Neutral,0.05
2024-12-21,Neutral,-0.513451874256134
2024-12-21,Neutral,0.5015020370483398
2024-12-21,Neutral,0.1394001543521881
2024-12-21,Neutral,-0.14896270632743835
2024-12-21,Neutral,0.31503933668136597
2024-12-21,Neutral,0.2123250961303711
2024-12-21,Bullish,0.7
2024-12-21,Neutral,-0.04098734259605408
2024-12-21,Neutral,0.38985729217529297
2024-12-21,Neutral,0.1418864130973816
2024-12-22,Neutral,0.4287203550338745
2024-12-22,Neutral,-0.07810842990875244
2024-12-22,Neutral,0.0
2024-12-22,Neutral,-0.033085912466049194
2024-12-22,Neutral,0.35688984394073486
2024-12-22,Neutral,0.4681691527366638
2024-12-22,Neutral,0.3123016357421875
2024-12-22,Neutral,0.3275774121284485
2024-12-22,Neutral,0.23799249529838562
2024-12-22,Bullish,0.7
2024-12-22,Bullish,0.6522809863090515
2024-12-23,Neutral,-0.41696250438690186
2024-12-23,Neutral,0.16747242212295532
2024-12-23,Neutral,0.07638725638389587
2024-12-23,Neutral,-0.20217275619506836
2024-12-23,Bullish,0.6097658276557922
2024-12-23,Bullish,0.640630304813385
2024-12-23,Neutral,0.23838713765144348
2024-12-23,Neutral,0.32598215341567993
2024-12-23,Neutral,-0.14451828598976135
2024-12-23,Neutral,0.024974167346954346
2024-12-23,Neutral,0.41469597816467285
2024-12-23,Neutral,0.2659173309803009
2024-12-23,Neutral,0.19502460956573486
2024-12-23,Neutral,0.2709622383117676
2024-12-23,Neutral,-0.11421182751655579
2024-12-23,Neutral,0.26241081953048706
2024-12-23,Neutral,0.36341094970703125
2024-12-23,Neutral,0.1655581295490265
2024-12-23,Neutral,0.46130144596099854
2024-12-23,Neutral,0.2024012804031372
2024-12-23,Neutral,0.598145604133606
2024-12-23,Neutral,0.5285884141921997
2024-12-23,Neutral,-0.18179509043693542
2024-12-23,Neutral,-0.041405752301216125
2024-12-24,Neutral,0.3570723533630371
2024-12-24,Neutral,0.08960938453674316
2024-12-24,Neutral,0.0
2024-12-24,Neutral,0.47485655546188354
2024-12-24,Bullish,0.6127606630325317
2024-12-24,Neutral,0.0
2024-12-24,Neutral,0.43040114641189575
2024-12-24,Neutral,0.31200218200683594
2024-12-24,Neutral,0.0
2024-12-24,Neutral,0.3163030743598938
2024-12-24,Neutral,0.29402631521224976
2024-12-24,Neutral,0.08524662256240845
2024-12-24,Neutral,0.11879205703735352
2024-12-24,Neutral,-0.29957765340805054
2024-12-24,Neutral,-0.18844813108444214
2024-12-24,Neutral,-0.0024785101413726807
2024-12-24,Neutral,0.0
2024-12-24,Neutral,-0.05109551548957825
2024-12-24,Neutral,0.18146347999572754
2024-12-24,Neutral,0.46887290477752686
2024-12-24,Neutral,0.06801605224609375
2024-12-24,Neutral,0.37853652238845825
2024-12-24,Neutral,0.31904393434524536
2024-12-24,Neutral,0.14859792590141296
2024-12-24,Neutral,0.15576642751693726
2024-12-24,Neutral,0.47220444679260254
2024-12-24,Neutral,-0.14951127767562866
2024-12-24,Bullish,0.6862125992774963
2024-12-24,Neutral,-0.4662240743637085
2024-12-24,Neutral,0.4631468653678894
2024-12-24,Neutral,0.44344550371170044
2024-12-24,Neutral,0.5989838242530823
2024-12-24,Neutral,0.3294687271118164
2024-12-25,Neutral,0.004978299140930176
2024-12-25,Neutral,0.15264689922332764
2024-12-25,Neutral,0.5097465515136719
2024-12-25,Neutral,-0.5082663297653198
2024-12-25,Neutral,0.3726387023925781
2024-12-25,Neutral,0.36806321144104004
2024-12-25,Neutral,0.07403814792633057
2024-12-25,Neutral,0.489906907081604
2024-12-25,Neutral,0.0
2024-12-25,Neutral,0.07215061783790588
2024-12-25,Neutral,0.5197865962982178
2024-12-25,Neutral,0.09392058849334717
2024-12-25,Neutral,0.5688763856887817
2024-12-25,Neutral,0.2943575382232666
2024-12-25,Neutral,0.3486115336418152
2024-12-26,Neutral,-0.22081714868545532
2024-12-26,Neutral,0.2875370383262634
2024-12-26,Neutral,0.4589794874191284
2024-12-26,Bullish,0.607132077217102
2024-12-26,Neutral,0.23086711764335632
2024-12-26,Bullish,0.8655307292938232
2024-12-26,Neutral,0.0
2024-12-26,Bullish,0.6525838375091553
2024-12-26,Neutral,0.2532939910888672
2024-12-26,Neutral,0.10240855813026428
2024-12-26,Neutral,0.425487756729126
2024-12-26,Neutral,0.09211817383766174
2024-12-26,Neutral,0.10926228761672974
2024-12-27,Bullish,0.6228082180023193
2024-12-27,Bullish,0.6587270498275757
2024-12-27,Neutral,0.3517951965332031
2024-12-27,Neutral,-0.18586601316928864
2024-12-27,Neutral,0.4017942547798157
2024-12-27,Neutral,0.2099989652633667
2024-12-27,Bullish,0.7314857244491577
2024-12-27,Neutral,0.22955602407455444
2024-12-27,Bullish,1.0
2024-12-27,Bullish,0.65
2024-12-27,Neutral,0.09712213277816772
2024-12-27,Neutral,0.3701801300048828
2024-12-27,Neutral,0.182719886302948
2024-12-27,Neutral,0.2208801507949829
2024-12-27,Bullish,0.65
2024-12-28,Neutral,-0.17046552896499634
2024-12-28,Neutral,0.23447445034980774
2024-12-28,Neutral,0.05157312750816345
2024-12-28,Neutral,0.25521838665008545
2024-12-28,Neutral,0.0
2024-12-28,Neutral,0.35076701641082764
2024-12-28,Neutral,0.15598523616790771
2024-12-28,Neutral,-0.039885058999061584
2024-12-28,Neutral,-0.014634966850280762
2024-12-28,Neutral,0.06695270538330078
2024-12-28,Neutral,-0.10636293888092041
2024-12-28,Bearish,-0.65
2024-12-29,Neutral,-0.08580416440963745
2024-12-29,Neutral,-0.13673323392868042
2024-12-29,Neutral,0.5746195316314697
2024-12-29,Neutral,-0.41563963890075684
2024-12-29,Neutral,-0.1
2024-12-29,Neutral,-0.10231560468673706
2024-12-29,Neutral,0.42536914348602295
2024-12-30,Neutral,0.44234395027160645
2024-12-30,Neutral,0.17475485801696777
2024-12-30,Neutral,0.054368019104003906
2024-12-30,Bullish,0.75
2024-12-30,Neutral,0.3863988518714905
2024-12-30,Bullish,0.7182875871658325
2024-12-30,Neutral,0.5927001237869263
2024-12-30,Neutral,0.054914236068725586
2024-12-31,Neutral,-0.01860751211643219
2024-12-31,Neutral,0.03529369831085205
2024-12-31,Neutral,0.4708297848701477
2024-12-31,Neutral,0.5826173424720764
2024-12-31,Neutral,0.4074993133544922
2024-12-31,Neutral,0.3323112726211548
2024-12-31,Neutral,-0.050987184047698975
2024-12-31,Neutral,-0.4793882369995117
2024-12-31,Neutral,0.23220297694206238
2024-12-31,Neutral,0.23941528797149658
2024-12-31,Neutral,0.2781628370285034
2024-12-31,Neutral,0.03486710786819458
2024-12-31,Neutral,0.01727171242237091
2024-12-31,Bullish,0.6683670878410339
2024-12-31,Neutral,0.11112618446350098
2024-12-31,Neutral,0.24925708770751953
2024-12-31,Neutral,0.035598576068878174
2025-01-01,Neutral,0.0
2025-01-01,Neutral,0.5086061954498291
2025-01-01,Neutral,0.20257630944252014
2025-01-01,Neutral,0.46915680170059204
2025-01-01,Neutral,0.10711675882339478
2025-01-01,Neutral,0.29900556802749634
2025-01-01,Neutral,-0.04640662670135498
2025-01-01,Bearish,-0.7722896933555603
2025-01-01,Neutral,0.5249474048614502
2025-01-01,Bullish,0.8
2025-01-01,Neutral,0.20427805185317993
2025-01-01,Neutral,0.18266966938972473
2025-01-02,Neutral,-0.15073955059051514
2025-01-02,Neutral,0.5670814514160156
2025-01-02,Neutral,-0.1425076127052307
2025-01-02,Neutral,0.0
2025-01-02,Neutral,0.48350417613983154
2025-01-02,Neutral,0.10561683773994446
2025-01-02,Neutral,-0.09029369056224823
2025-01-02,Neutral,0.3020761013031006
2025-01-03,Neutral,0.1640036404132843
2025-01-03,Neutral,0.2501037120819092
2025-01-03,Bullish,0.7
2025-01-03,Neutral,-0.3916279971599579
2025-01-03,Neutral,-0.5328075885772705
2025-01-03,Neutral,0.0
2025-01-03,Neutral,-0.17820514738559723
2025-01-03,Neutral,0.43707776069641113
2025-01-03,Neutral,0.17302221059799194
2025-01-03,Neutral,-0.06524655222892761
2025-01-03,Bullish,0.75
2025-01-03,Neutral,0.10563912987709045
2025-01-03,Neutral,0.24276387691497803
2025-01-03,Bullish,0.85
2025-01-03,Neutral,-0.11040844023227692
2025-01-03,Neutral,0.036668479442596436
2025-01-03,Neutral,0.41003185510635376
2025-01-04,Neutral,0.306083083152771
2025-01-04,Neutral,-0.094321608543396
2025-01-04,Bullish,0.9
2025-01-04,Neutral,0.23466190695762634
2025-01-04,Neutral,0.2096029818058014
2025-01-04,Neutral,0.0
2025-01-04,Neutral,0.5266121625900269
2025-01-04,Neutral,0.26454561948776245
2025-01-05,Neutral,-0.1938827484846115
2025-01-05,Neutral,0.22896361351013184
2025-01-05,Neutral,-0.09657220542430878
2025-01-05,Neutral,0.0768691897392273
2025-01-05,Neutral,0.11573648452758789
2025-01-05,Neutral,0.11795267462730408
2025-01-05,Neutral,0.171830415725708
2025-01-05,Neutral,-0.14452457427978516
2025-01-05,Neutral,0.25005707144737244
2025-01-05,Neutral,0.1800462305545807
2025-01-05,Neutral,0.0
2025-01-06,Neutral,0.0
2025-01-06,Neutral,0.3157106637954712
2025-01-06,Neutral,-0.22368156909942627
2025-01-06,Neutral,0.2262946367263794
2025-01-06,Bullish,0.810211181640625
2025-01-06,Neutral,0.2818313539028168
2025-01-06,Neutral,-0.1736810952425003
2025-01-06,Neutral,0.12843674421310425
2025-01-06,Neutral,0.44227272272109985
2025-01-06,Neutral,-0.5030800104141235
2025-01-06,Neutral,-0.12936367094516754
2025-01-06,Neutral,-0.14404094219207764
2025-01-06,Neutral,0.30109381675720215
2025-01-06,Neutral,-0.5132169127464294
2025-01-06,Neutral,0.0
2025-01-06,Neutral,0.3461662530899048
2025-01-06,Neutral,0.5350706577301025
2025-01-06,Bullish,0.7
2025-01-07,Neutral,0.27019160985946655
2025-01-07,Neutral,0.14671215415000916
2025-01-07,Neutral,-0.14839845895767212
2025-01-07,Neutral,0.4923805594444275
2025-01-07,Neutral,0.0
2025-01-07,Neutral,0.09106162190437317
2025-01-07,Neutral,0.24819815158843994
2025-01-07,Neutral,0.08431604504585266
2025-01-07,Neutral,0.0
2025-01-07,Neutral,0.36903268098831177
2025-01-07,Neutral,0.0
2025-01-07,Neutral,0.22480762004852295
2025-01-07,Bullish,0.7178744077682495
2025-01-07,Neutral,0.15042555332183838
2025-01-07,Neutral,0.06175816059112549
2025-01-07,Neutral,0.3224169611930847
2025-01-07,Neutral,0.0
2025-01-07,Neutral,-0.22529488801956177
2025-01-07,Neutral,0.11959832906723022
2025-01-07,Neutral,0.0
2025-01-07,Neutral,0.5338996648788452
2025-01-07,Neutral,0.1498076617717743
2025-01-07,Neutral,0.4821183681488037
2025-01-07,Neutral,-0.15394136309623718
2025-01-07,Neutral,-0.15837979316711426
2025-01-07,Neutral,-0.2101094275712967
2025-01-07,Bullish,0.6054743528366089
2025-01-08,Bullish,0.8
2025-01-08,Neutral,0.3720284700393677
2025-01-08,Neutral,-0.31649163365364075
2025-01-08,Neutral,0.0
2025-01-08,Neutral,-0.30475661158561707
2025-01-08,Neutral,0.4557124972343445
2025-01-08,Neutral,0.24650749564170837
2025-01-08,Neutral,0.24822986125946045
2025-01-08,Neutral,0.25467872619628906
2025-01-08,Neutral,0.20931315422058105
2025-01-08,Neutral,0.5653597116470337
2025-01-08,Neutral,0.20620977878570557
2025-01-08,Bullish,0.75
2025-01-08,Neutral,0.41366493701934814
2025-01-08,Neutral,0.19460409879684448
2025-01-08,Bullish,0.75
2025-01-08,Neutral,-0.09213697910308838
2025-01-08,Bullish,0.7
2025-01-08,Bullish,0.8787689208984375
2025-01-08,Bearish,-0.6321147680282593
2025-01-08,Neutral,-0.26106202602386475
2025-01-08,Neutral,-0.1290445774793625
2025-01-08,Neutral,0.5536073446273804
2025-01-08,Bearish,-0.7149081230163574
2025-01-08,Neutral,0.02103361487388611
2025-01-08,Neutral,0.0
2025-01-08,Neutral,-0.3978676497936249
2025-01-08,Neutral,-0.016241401433944702
2025-01-08,Neutral,-0.07578787207603455
2025-01-08,Neutral,0.5893664360046387
2025-01-08,Bullish,0.8
2025-01-08,Bullish,0.65
2025-01-08,Neutral,0.18166601657867432
2025-01-08,Neutral,-0.09362983703613281
2025-01-08,Neutral,0.3986518383026123
2025-01-08,Neutral,0.23180869221687317
2025-01-08,Neutral,-0.3914501965045929
2025-01-08,Neutral,0.17434591054916382
2025-01-08,Neutral,0.1784776747226715
2025-01-08,Neutral,0.337205171585083
2025-01-08,Bullish,0.6476992964744568
2025-01-09,Neutral,0.47564423084259033
2025-01-09,Neutral,0.01597745716571808
2025-01-09,Bearish,-0.7193138599395752
2025-01-09,Neutral,0.2271021604537964
2025-01-09,Neutral,0.3017173409461975
2025-01-09,Neutral,0.22766992449760437
2025-01-09,Neutral,-0.2
2025-01-09,Neutral,-0.14754164218902588
2025-01-09,Neutral,-0.018070578575134277
2025-01-09,Bullish,0.8910250663757324
2025-01-09,Neutral,-0.35
2025-01-09,Bullish,0.85
2025-01-09,Neutral,0.39871299266815186
2025-01-09,Neutral,0.3938453197479248
2025-01-09,Neutral,0.5731093287467957
2025-01-09,Neutral,-0.4591308832168579
2025-01-09,Neutral,0.0
2025-01-09,Neutral,0.10961037874221802
2025-01-09,Neutral,-0.2036229372024536
2025-01-09,Neutral,0.44982677698135376
2025-01-09,Neutral,0.266370564699173
2025-01-09,Neutral,0.11098495125770569
2025-01-09,Neutral,0.44409745931625366
2025-01-09,Bullish,0.7
2025-01-09,Neutral,0.33281707763671875
2025-01-09,Neutral,0.4844789505004883
2025-01-09,Neutral,-0.07924684882164001
2025-01-10,Neutral,0.3690166473388672
2025-01-10,Neutral,0.18314608931541443
2025-01-10,Neutral,0.08704018592834473
2025-01-10,Neutral,0.38525617122650146
2025-01-10,Bullish,0.65
2025-01-10,Neutral,-0.053641438484191895
2025-01-10,Neutral,0.0
2025-01-10,Neutral,0.0
2025-01-10,Bullish,0.75
2025-01-10,Neutral,0.15361839532852173
2025-01-10,Bullish,0.6337676048278809
2025-01-10,Bullish,1.0
2025-01-10,Neutral,0.5770590305328369
2025-01-10,Bullish,0.6384947299957275
2025-01-10,Neutral,0.22329998016357422
2025-01-10,Neutral,0.3638759255409241
2025-01-10,Neutral,0.18000489473342896
2025-01-10,Neutral,0.014003157615661621
2025-01-10,Neutral,0.44283634424209595
2025-01-10,Neutral,0.20470082759857178
2025-01-10,Neutral,0.3619077205657959
2025-01-10,Neutral,0.3581411838531494
2025-01-10,Bullish,0.702285885810852
2025-01-10,Neutral,0.32428544759750366
2025-01-10,Neutral,0.4053311347961426
2025-01-10,Bullish,0.7
2025-01-10,Neutral,-0.005184084177017212
2025-01-10,Neutral,-0.21182343363761902
2025-01-10,Bullish,0.657912015914917
2025-01-10,Neutral,0.0
2025-01-10,Neutral,0.29528748989105225
2025-01-11,Neutral,0.2065984308719635
2025-01-11,Neutral,0.48482054471969604
2025-01-11,Neutral,0.22676971554756165
2025-01-12,Neutral,-0.5648219585418701
2025-01-12,Neutral,-0.0774233341217041
2025-01-12,Neutral,-0.18238161504268646
2025-01-13,Neutral,-0.4807056188583374
2025-01-13,Neutral,-0.1115170419216156
2025-01-13,Bullish,0.7304894924163818
2025-01-13,Neutral,0.24215900897979736
2025-01-13,Neutral,-0.1383695900440216
2025-01-13,Neutral,0.1713891327381134
2025-01-13,Neutral,0.02061036229133606
2025-01-13,Bearish,-0.814466655254364
2025-01-13,Neutral,0.14969003200531006
2025-01-13,Neutral,0.36562860012054443
2025-01-13,Bullish,0.9322910308837891
2025-01-13,Neutral,-0.1457451581954956
2025-01-13,Neutral,0.0
2025-01-13,Neutral,-0.29241886734962463
2025-01-13,Neutral,-0.07424739003181458
2025-01-14,Neutral,0.0028499066829681396
2025-01-14,Bullish,0.6049447059631348
2025-01-14,Neutral,0.29200756549835205
2025-01-14,Neutral,-0.040192246437072754
2025-01-14,Neutral,0.3024672269821167
2025-01-14,Neutral,-0.03225114941596985
2025-01-14,Neutral,0.11629736423492432
2025-01-14,Neutral,0.1430257260799408
2025-01-14,Neutral,0.09585410356521606
2025-01-14,Neutral,0.35197073221206665
2025-01-14,Neutral,-0.22144949436187744
2025-01-14,Neutral,0.22459644079208374
2025-01-14,Bullish,0.7394168376922607
2025-01-15,Bullish,0.7409233450889587
2025-01-15,Neutral,0.09619492292404175
2025-01-15,Neutral,0.047195106744766235
2025-01-15,Neutral,-0.1990174651145935
2025-01-15,Neutral,0.4501376152038574
2025-01-15,Neutral,0.18203765153884888
2025-01-15,Neutral,0.06396865844726562
2025-01-15,Neutral,0.3297306299209595
2025-01-15,Neutral,0.22242701053619385
2025-01-15,Neutral,0.26107603311538696
2025-01-15,Neutral,-0.07720808684825897
2025-01-15,Neutral,-0.06418442726135254
2025-01-15,Neutral,0.3223743438720703
2025-01-16,Neutral,0.29491257667541504
2025-01-16,Neutral,0.0
2025-01-16,Neutral,0.5437556505203247
2025-01-16,Neutral,0.0
2025-01-16,Neutral,0.0697588324546814
2025-01-16,Neutral,0.3028048276901245
2025-01-16,Neutral,0.07655024528503418
